TransactionID,Date,Month,Month_Num,Quarter,Year,Region,Vendor,Category,Product,Unit_Price_BDT,Quantity,Discount_Pct,Total_Sale_BDT,Customer_Segment,Sales_Channel,Payment_Method
TXN1146,2024-09-17,September,9,Q3,2024,Dhaka,Jamuna Suppliers,Clothing & Textiles,Salwar Kameez,700,5,7.5,3237.5,Corporate,In-Store,Credit Card
TXN1147,2024-09-17,September,9,Q3,2024,Rajshahi,National Suppliers Ltd.,Stationery & Office,Ballpoint Pen Box,180,39,13.4,6079.32,Wholesale,Field Agent,Credit Card
TXN1148,2024-09-17,September,9,Q3,2024,Barishal,Rupsha Distributors,Cosmetics & Beauty,Hair Oil,180,7,13.8,1086.12,Wholesale,Online,bKash
TXN1149,2024-09-17,September,9,Q3,2024,Mymensingh,Metro Trading House,Cosmetics & Beauty,Face Cream,250,19,13.9,4089.75,Government,Distributor,Nagad
TXN1150,2024-09-18,September,9,Q3,2024,Chattogram,Al-Amin Wholesale,Pharmaceuticals,Saline,40,26,9.8,938.08,Wholesale,Online,bKash
TXN1151,2024-09-18,September,9,Q3,2024,Rangpur,Padma Enterprise,Stationery & Office,Calculator,750,37,14.1,23837.25,Government,Field Agent,Bank Transfer
TXN1152,2024-09-18,September,9,Q3,2024,Rajshahi,National Suppliers Ltd.,Cosmetics & Beauty,Talcum Powder,90,50,5.8,4239.0,Government,Field Agent,Nagad
TXN1153,2024-09-18,September,9,Q3,2024,Chattogram,Shovon Brothers Ltd.,Agro Products,Hybrid Seeds,300,17,5.4,4824.6,Government,Distributor,Cash
TXN1154,2024-09-18,September,9,Q3,2024,Dhaka,Prime Goods BD,Pharmaceuticals,Saline,40,7,11.0,249.2,Wholesale,Field Agent,Cash
TXN1155,2024-09-19,September,9,Q3,2024,Chattogram,Teesta Traders,Home & Furniture,Plastic Chair,600,2,15.0,1020.0,Wholesale,Distributor,bKash
TXN1156,2024-09-19,September,9,Q3,2024,Rajshahi,National Suppliers Ltd.,Food & Beverage,Mineral Water,20,10,4.7,190.6,Government,Distributor,Cash
TXN1157,2024-09-19,September,9,Q3,2024,Mymensingh,Teesta Traders,Electronics,Laptop,55000,27,3.2,1437480.0,Government,Distributor,Cash
TXN1158,2024-09-19,September,9,Q3,2024,Dhaka,Bismillah Trading,Home & Furniture,Plastic Chair,600,40,12.4,21024.0,Retail,In-Store,bKash
TXN1159,2024-09-19,September,9,Q3,2024,Dhaka,Metro Trading House,Home & Furniture,Curtain,700,36,12.5,22050.0,Corporate,Field Agent,bKash
TXN1160,2024-09-20,September,9,Q3,2024,Dhaka,Shovon Brothers Ltd.,Agro Products,Hybrid Seeds,300,47,7.1,13098.9,Wholesale,Online,Cash
TXN1161,2024-09-20,September,9,Q3,2024,Dhaka,Metro Trading House,Home & Furniture,Plastic Chair,600,24,3.3,13924.8,Retail,In-Store,bKash
TXN1162,2024-09-20,September,9,Q3,2024,Sylhet,Prime Goods BD,Clothing & Textiles,Panjabi,950,6,1.4,5620.2,Government,Field Agent,bKash
TXN1163,2024-09-20,September,9,Q3,2024,Dhaka,Dhaka General Supplies,Cosmetics & Beauty,Face Cream,250,26,3.8,6253.0,Wholesale,Distributor,Cash
TXN1164,2024-09-20,September,9,Q3,2024,Rajshahi,Padma Enterprise,Cosmetics & Beauty,Hair Oil,180,39,11.8,6191.64,Retail,Distributor,Bank Transfer
TXN1165,2024-09-20,September,9,Q3,2024,Dhaka,Jamuna Suppliers,Clothing & Textiles,T-Shirt,450,16,11.1,6400.8,Wholesale,In-Store,Cash
TXN1166,2024-09-20,September,9,Q3,2024,Rajshahi,Padma Enterprise,Clothing & Textiles,Jeans,800,37,2.9,28741.6,Retail,Distributor,Cash
TXN1167,2024-09-20,September,9,Q3,2024,Sylhet,Greenfield Distributors,Agro Products,Jute Bale,2200,38,0.7,83014.8,Retail,Field Agent,Bank Transfer
TXN1168,2024-09-21,September,9,Q3,2024,Khulna,Metro Trading House,Pharmaceuticals,Antacid Syrup,80,32,2.8,2488.32,Wholesale,Field Agent,Bank Transfer
TXN1169,2024-09-21,September,9,Q3,2024,Mymensingh,National Suppliers Ltd.,Cosmetics & Beauty,Hair Oil,180,39,10.6,6275.88,Retail,Field Agent,Credit Card
TXN1170,2024-09-21,September,9,Q3,2024,Rangpur,Padma Enterprise,Stationery & Office,Notebook,60,30,12.0,1584.0,Retail,Field Agent,Credit Card
TXN1171,2024-09-21,September,9,Q3,2024,Dhaka,Al-Amin Wholesale,Food & Beverage,Biscuit Pack,120,42,10.8,4495.68,Corporate,Distributor,bKash
TXN1172,2024-09-21,September,9,Q3,2024,Barishal,Greenfield Distributors,Agro Products,Fertilizer,1200,48,4.9,54777.6,Government,Online,Credit Card
TXN1173,2024-09-21,September,9,Q3,2024,Sylhet,Rupsha Distributors,Cosmetics & Beauty,Shampoo,220,22,14.1,4157.56,Retail,Field Agent,bKash
TXN1174,2024-09-22,September,9,Q3,2024,Khulna,Rahim & Sons Co.,Clothing & Textiles,T-Shirt,450,15,4.6,6439.5,Wholesale,Online,Nagad
TXN1175,2024-09-22,September,9,Q3,2024,Dhaka,Dhaka General Supplies,Agro Products,Hybrid Seeds,300,16,14.1,4123.2,Government,Distributor,Credit Card
TXN1176,2024-09-22,September,9,Q3,2024,Barishal,Star Mart BD,Food & Beverage,Noodles,25,17,11.9,374.43,Corporate,Field Agent,Cash
TXN1177,2024-09-22,September,9,Q3,2024,Chattogram,Surma Trade Co.,Cosmetics & Beauty,Lipstick,150,28,6.2,3939.6,Retail,In-Store,Cash
TXN1178,2024-09-22,September,9,Q3,2024,Khulna,Rahim & Sons Co.,Clothing & Textiles,Salwar Kameez,700,18,9.3,11428.2,Wholesale,Distributor,Cash
TXN1179,2024-09-22,September,9,Q3,2024,Rajshahi,Teesta Traders,Agro Products,Potato (Sack),1100,25,6.3,25767.5,Wholesale,Field Agent,Bank Transfer
TXN1180,2024-09-22,September,9,Q3,2024,Barishal,Star Mart BD,Agro Products,Jute Bale,2200,8,5.8,16579.2,Corporate,In-Store,Credit Card
TXN1181,2024-09-23,September,9,Q3,2024,Dhaka,Jamuna Suppliers,Pharmaceuticals,Paracetamol,10,27,6.1,253.53,Government,Distributor,Cash
TXN1182,2024-09-23,September,9,Q3,2024,Sylhet,Surma Trade Co.,Clothing & Textiles,Salwar Kameez,700,5,7.2,3248.0,Wholesale,In-Store,bKash
TXN1183,2024-09-23,September,9,Q3,2024,Dhaka,National Suppliers Ltd.,Stationery & Office,Stapler,350,11,1.2,3803.8,Retail,Online,Nagad
TXN1184,2024-09-23,September,9,Q3,2024,Sylhet,Surma Trade Co.,Cosmetics & Beauty,Hair Oil,180,50,12.8,7848.0,Retail,Online,bKash
TXN1185,2024-09-23,September,9,Q3,2024,Dhaka,Star Mart BD,Agro Products,Fertilizer,1200,28,10.4,30105.6,Government,In-Store,bKash
TXN1186,2024-09-23,September,9,Q3,2024,Chattogram,Shovon Brothers Ltd.,Agro Products,Fertilizer,1200,11,14.5,11286.0,Retail,Online,Credit Card
TXN1187,2024-09-24,September,9,Q3,2024,Barishal,Prime Goods BD,Pharmaceuticals,Antacid Syrup,80,3,2.9,233.04,Wholesale,Distributor,Bank Transfer
TXN1188,2024-09-24,September,9,Q3,2024,Rangpur,Meghna Traders,Cosmetics & Beauty,Hair Oil,180,16,4.9,2738.88,Wholesale,Online,Credit Card
TXN1189,2024-09-24,September,9,Q3,2024,Rangpur,Sonali Commerce,Electronics,Electric Fan,1500,31,4.3,44500.5,Government,In-Store,Bank Transfer
TXN1190,2024-09-24,September,9,Q3,2024,Mymensingh,Greenfield Distributors,Clothing & Textiles,Salwar Kameez,700,12,13.7,7249.2,Wholesale,Distributor,Nagad
TXN1191,2024-09-24,September,9,Q3,2024,Chattogram,Karnaphuli Goods,Food & Beverage,Mustard Oil,180,16,10.5,2577.6,Government,In-Store,Cash
TXN1192,2024-09-24,September,9,Q3,2024,Chattogram,Halda Merchants,Pharmaceuticals,Saline,40,45,14.2,1544.4,Retail,Online,Credit Card
TXN1193,2024-09-24,September,9,Q3,2024,Rajshahi,Teesta Traders,Clothing & Textiles,Jeans,800,3,6.4,2246.4,Corporate,Online,bKash
TXN1194,2024-09-25,September,9,Q3,2024,Khulna,Jamuna Suppliers,Electronics,Mobile Phone,18000,16,11.6,254592.0,Corporate,Online,Credit Card
TXN1195,2024-09-25,September,9,Q3,2024,Sylhet,Prime Goods BD,Electronics,Smart TV,35000,39,12.0,1201200.0,Corporate,Field Agent,Credit Card
TXN1196,2024-09-25,September,9,Q3,2024,Chattogram,Metro Trading House,Stationery & Office,Stapler,350,3,2.9,1019.55,Retail,In-Store,Bank Transfer
TXN1197,2024-09-25,September,9,Q3,2024,Rangpur,Sonali Commerce,Cosmetics & Beauty,Shampoo,220,5,4.4,1051.6,Wholesale,In-Store,Nagad
TXN1198,2024-09-25,September,9,Q3,2024,Rajshahi,Bismillah Trading,Cosmetics & Beauty,Hair Oil,180,45,5.5,7654.5,Wholesale,Distributor,bKash
TXN1199,2024-09-25,September,9,Q3,2024,Khulna,Rahim & Sons Co.,Electronics,Rice Cooker,2200,18,13.4,34293.6,Retail,In-Store,Bank Transfer
TXN1200,2024-09-25,September,9,Q3,2024,Dhaka,National Suppliers Ltd.,Cosmetics & Beauty,Lipstick,150,7,3.1,1017.45,Wholesale,Distributor,Bank Transfer
TXN1201,2024-09-26,September,9,Q3,2024,Rajshahi,Teesta Traders,Agro Products,Potato (Sack),1100,41,6.4,42213.6,Wholesale,Online,bKash
TXN1202,2024-09-26,September,9,Q3,2024,Chattogram,Metro Trading House,Pharmaceuticals,Paracetamol,10,3,8.7,27.39,Government,Online,Nagad
TXN1203,2024-09-26,September,9,Q3,2024,Chattogram,Halda Merchants,Food & Beverage,Rice (50kg),2800,15,10.3,37674.0,Government,Online,Cash
TXN1204,2024-09-26,September,9,Q3,2024,Dhaka,Dhaka General Supplies,Cosmetics & Beauty,Talcum Powder,90,38,11.4,3030.12,Retail,Distributor,Credit Card
TXN1205,2024-09-26,September,9,Q3,2024,Chattogram,Karnaphuli Goods,Stationery & Office,Ballpoint Pen Box,180,32,12.4,5045.76,Retail,Field Agent,Cash
TXN1206,2024-09-27,September,9,Q3,2024,Dhaka,Metro Trading House,Clothing & Textiles,Saree,1200,13,3.6,15038.4,Wholesale,Distributor,Credit Card
TXN1207,2024-09-27,September,9,Q3,2024,Khulna,National Suppliers Ltd.,Clothing & Textiles,Saree,1200,28,1.4,33129.6,Corporate,Online,Credit Card
TXN1208,2024-09-27,September,9,Q3,2024,Dhaka,Shovon Brothers Ltd.,Agro Products,Hybrid Seeds,300,11,14.4,2824.8,Government,Online,Credit Card
TXN1209,2024-09-27,September,9,Q3,2024,Chattogram,Karnaphuli Goods,Home & Furniture,Curtain,700,29,13.3,17600.1,Wholesale,Field Agent,Cash
TXN1210,2024-09-27,September,9,Q3,2024,Dhaka,Meghna Traders,Electronics,Rice Cooker,2200,7,2.7,14984.2,Retail,Distributor,bKash
TXN1211,2024-09-27,September,9,Q3,2024,Khulna,Padma Enterprise,Clothing & Textiles,Jeans,800,8,9.7,5779.2,Wholesale,Distributor,Nagad
TXN1212,2024-09-27,September,9,Q3,2024,Khulna,Metro Trading House,Stationery & Office,Notebook,60,30,4.7,1715.4,Government,Distributor,bKash
TXN1213,2024-09-27,September,9,Q3,2024,Dhaka,Bismillah Trading,Agro Products,Fertilizer,1200,19,13.0,19836.0,Wholesale,Distributor,Credit Card
TXN1214,2024-09-28,September,9,Q3,2024,Dhaka,Jamuna Suppliers,Electronics,Rice Cooker,2200,40,3.8,84656.0,Government,In-Store,Bank Transfer
TXN1215,2024-09-28,September,9,Q3,2024,Dhaka,Meghna Traders,Stationery & Office,Notebook,60,23,7.0,1283.4,Government,In-Store,Cash
TXN1216,2024-09-28,September,9,Q3,2024,Mymensingh,Prime Goods BD,Stationery & Office,Calculator,750,12,12.2,7902.0,Corporate,In-Store,bKash
TXN1217,2024-09-28,September,9,Q3,2024,Dhaka,Shovon Brothers Ltd.,Cosmetics & Beauty,Hair Oil,180,11,1.3,1954.26,Corporate,In-Store,Cash
TXN1218,2024-09-29,September,9,Q3,2024,Barishal,Teesta Traders,Cosmetics & Beauty,Hair Oil,180,6,10.9,962.28,Wholesale,Distributor,bKash
TXN1219,2024-09-29,September,9,Q3,2024,Dhaka,Bismillah Trading,Clothing & Textiles,Saree,1200,16,0.2,19161.6,Government,Online,Nagad
TXN1220,2024-09-29,September,9,Q3,2024,Chattogram,Halda Merchants,Stationery & Office,Printer Paper,550,50,12.7,24007.5,Corporate,In-Store,Credit Card
TXN1221,2024-09-29,September,9,Q3,2024,Khulna,Rupsha Distributors,Stationery & Office,Printer Paper,550,42,6.1,21690.9,Wholesale,Field Agent,Cash
TXN1222,2024-09-29,September,9,Q3,2024,Barishal,Rupsha Distributors,Stationery & Office,Notebook,60,32,9.3,1741.44,Corporate,Distributor,Bank Transfer
TXN1223,2024-09-29,September,9,Q3,2024,Rangpur,Bangladesh Agro Depot,Home & Furniture,Curtain,700,32,12.0,19712.0,Government,Field Agent,Credit Card
TXN1224,2024-09-29,September,9,Q3,2024,Chattogram,Halda Merchants,Agro Products,Potato (Sack),1100,33,13.7,31326.9,Wholesale,Field Agent,Bank Transfer
TXN1225,2024-09-29,September,9,Q3,2024,Khulna,Rupsha Distributors,Clothing & Textiles,Panjabi,950,39,1.8,36383.1,Corporate,Field Agent,Credit Card
TXN1226,2024-09-30,September,9,Q3,2024,Mymensingh,Greenfield Distributors,Clothing & Textiles,Saree,1200,30,9.3,32652.0,Retail,In-Store,Credit Card
TXN1227,2024-09-30,September,9,Q3,2024,Dhaka,Meghna Traders,Pharmaceuticals,Vitamin C,30,50,11.6,1326.0,Wholesale,In-Store,Nagad
TXN1228,2024-09-30,September,9,Q3,2024,Chattogram,Halda Merchants,Pharmaceuticals,Antacid Syrup,80,46,6.7,3433.44,Retail,In-Store,Credit Card
TXN1229,2024-09-30,September,9,Q3,2024,Rajshahi,Sonali Commerce,Agro Products,Potato (Sack),1100,4,11.6,3889.6,Corporate,Distributor,Credit Card
TXN1230,2024-09-30,September,9,Q3,2024,Chattogram,Star Mart BD,Cosmetics & Beauty,Shampoo,220,12,6.8,2460.48,Government,Distributor,Bank Transfer
TXN1231,2024-09-30,September,9,Q3,2024,Dhaka,Shovon Brothers Ltd.,Cosmetics & Beauty,Hair Oil,180,30,12.4,4730.4,Wholesale,Field Agent,Cash
TXN1232,2024-09-30,September,9,Q3,2024,Rangpur,Dhaka General Supplies,Home & Furniture,Bed Sheet Set,950,29,6.7,25704.15,Government,In-Store,Cash
TXN1233,2024-10-01,October,10,Q4,2024,Rajshahi,Metro Trading House,Pharmaceuticals,Antibiotic,150,19,2.9,2767.35,Wholesale,Online,Cash
TXN1234,2024-10-01,October,10,Q4,2024,Rangpur,Jamuna Suppliers,Stationery & Office,Ballpoint Pen Box,180,29,12.0,4593.6,Retail,Distributor,Bank Transfer
TXN1235,2024-10-01,October,10,Q4,2024,Chattogram,Padma Enterprise,Electronics,Electric Fan,1500,8,0.2,11976.0,Government,Distributor,Bank Transfer
TXN1236,2024-10-01,October,10,Q4,2024,Dhaka,Greenfield Distributors,Pharmaceuticals,Antacid Syrup,80,25,11.7,1766.0,Corporate,Online,Cash
TXN1237,2024-10-01,October,10,Q4,2024,Chattogram,Al-Amin Wholesale,Pharmaceuticals,Antacid Syrup,80,41,4.4,3135.68,Retail,Distributor,Cash
TXN1238,2024-10-02,October,10,Q4,2024,Chattogram,Karnaphuli Goods,Agro Products,Potato (Sack),1100,8,11.6,7779.2,Retail,In-Store,Credit Card
TXN1239,2024-10-02,October,10,Q4,2024,Dhaka,Al-Amin Wholesale,Home & Furniture,Steel Almirah,8500,35,4.3,284707.5,Government,Distributor,Credit Card
TXN1240,2024-10-02,October,10,Q4,2024,Khulna,Metro Trading House,Pharmaceuticals,Antacid Syrup,80,39,13.1,2711.28,Corporate,Online,Bank Transfer
TXN1241,2024-10-02,October,10,Q4,2024,Mymensingh,Bangladesh Agro Depot,Cosmetics & Beauty,Lipstick,150,17,11.2,2264.4,Corporate,In-Store,Nagad
TXN1242,2024-10-02,October,10,Q4,2024,Rangpur,Bangladesh Agro Depot,Pharmaceuticals,Antacid Syrup,80,4,1.5,315.2,Corporate,Distributor,Cash
TXN1243,2024-10-03,October,10,Q4,2024,Sylhet,Surma Trade Co.,Clothing & Textiles,Jeans,800,33,11.2,23443.2,Corporate,Distributor,Bank Transfer
TXN1244,2024-10-03,October,10,Q4,2024,Khulna,Sonali Commerce,Electronics,Laptop,55000,10,6.6,513700.0,Wholesale,Online,Cash
TXN1245,2024-10-03,October,10,Q4,2024,Rajshahi,Teesta Traders,Pharmaceuticals,Saline,40,9,7.1,334.44,Corporate,Online,bKash
TXN1246,2024-10-03,October,10,Q4,2024,Barishal,Rahim & Sons Co.,Clothing & Textiles,T-Shirt,450,42,3.5,18238.5,Corporate,Field Agent,Bank Transfer
TXN1247,2024-10-03,October,10,Q4,2024,Khulna,Rupsha Distributors,Agro Products,Potato (Sack),1100,28,2.1,30153.2,Retail,Field Agent,Cash
TXN1248,2024-10-04,October,10,Q4,2024,Rajshahi,Padma Enterprise,Agro Products,Jute Bale,2200,26,11.1,50850.8,Government,Field Agent,bKash
TXN1249,2024-10-04,October,10,Q4,2024,Rajshahi,Bismillah Trading,Clothing & Textiles,Salwar Kameez,700,43,1.0,29799.0,Wholesale,Online,Cash
TXN1250,2024-10-04,October,10,Q4,2024,Rajshahi,Metro Trading House,Food & Beverage,Mustard Oil,180,12,6.5,2019.6,Government,In-Store,Cash
TXN1251,2024-10-05,October,10,Q4,2024,Rajshahi,Padma Enterprise,Home & Furniture,Plastic Chair,600,22,14.8,11246.4,Wholesale,Distributor,bKash
TXN1252,2024-10-05,October,10,Q4,2024,Chattogram,Shovon Brothers Ltd.,Cosmetics & Beauty,Talcum Powder,90,43,1.8,3800.34,Retail,In-Store,Nagad
TXN1253,2024-10-05,October,10,Q4,2024,Chattogram,Karnaphuli Goods,Home & Furniture,Bed Sheet Set,950,1,9.6,858.8,Corporate,In-Store,Credit Card
TXN1254,2024-10-05,October,10,Q4,2024,Barishal,Rupsha Distributors,Pharmaceuticals,Antacid Syrup,80,38,8.1,2793.76,Wholesale,Online,Nagad
TXN1255,2024-10-05,October,10,Q4,2024,Chattogram,Shovon Brothers Ltd.,Pharmaceuticals,Paracetamol,10,42,4.2,402.36,Retail,In-Store,Credit Card
TXN1256,2024-10-05,October,10,Q4,2024,Rangpur,Padma Enterprise,Pharmaceuticals,Antibiotic,150,25,12.6,3277.5,Corporate,Distributor,bKash
TXN1257,2024-10-05,October,10,Q4,2024,Khulna,Rupsha Distributors,Agro Products,Jute Bale,2200,20,3.8,42328.0,Retail,Distributor,Cash
TXN1258,2024-10-06,October,10,Q4,2024,Rangpur,Bangladesh Agro Depot,Clothing & Textiles,Panjabi,950,49,3.1,45106.95,Government,Field Agent,Nagad
TXN1259,2024-10-06,October,10,Q4,2024,Chattogram,Al-Amin Wholesale,Pharmaceuticals,Vitamin C,30,41,4.3,1177.11,Corporate,In-Store,Cash
TXN1260,2024-10-06,October,10,Q4,2024,Chattogram,Shovon Brothers Ltd.,Clothing & Textiles,Saree,1200,35,9.0,38220.0,Retail,Online,Credit Card
TXN1261,2024-10-06,October,10,Q4,2024,Dhaka,Jamuna Suppliers,Clothing & Textiles,T-Shirt,450,41,8.4,16900.2,Wholesale,Field Agent,Cash
TXN1262,2024-10-06,October,10,Q4,2024,Chattogram,Prime Goods BD,Clothing & Textiles,Jeans,800,23,14.8,15676.8,Corporate,Distributor,Nagad
TXN1263,2024-10-06,October,10,Q4,2024,Rajshahi,Teesta Traders,Agro Products,Potato (Sack),1100,33,3.2,35138.4,Government,In-Store,bKash
TXN1264,2024-10-06,October,10,Q4,2024,Chattogram,Halda Merchants,Agro Products,Jute Bale,2200,34,11.7,66048.4,Government,In-Store,Bank Transfer
TXN1265,2024-10-07,October,10,Q4,2024,Sylhet,Surma Trade Co.,Clothing & Textiles,Jeans,800,13,1.5,10244.0,Government,Distributor,Credit Card
TXN1266,2024-10-07,October,10,Q4,2024,Rajshahi,Halda Merchants,Cosmetics & Beauty,Hair Oil,180,39,4.1,6732.18,Government,Distributor,Cash
TXN1267,2024-10-07,October,10,Q4,2024,Mymensingh,Greenfield Distributors,Electronics,Rice Cooker,2200,2,7.8,4056.8,Wholesale,Online,Nagad
TXN1268,2024-10-07,October,10,Q4,2024,Barishal,Bangladesh Agro Depot,Stationery & Office,Ballpoint Pen Box,180,42,3.6,7287.84,Wholesale,In-Store,Nagad
TXN1269,2024-10-07,October,10,Q4,2024,Dhaka,Al-Amin Wholesale,Pharmaceuticals,Antacid Syrup,80,48,9.8,3463.68,Corporate,In-Store,bKash
TXN1270,2024-10-07,October,10,Q4,2024,Dhaka,Meghna Traders,Agro Products,Hybrid Seeds,300,10,11.7,2649.0,Retail,In-Store,Nagad
TXN1271,2024-10-08,October,10,Q4,2024,Khulna,Rupsha Distributors,Electronics,Laptop,55000,37,0.6,2022790.0,Wholesale,Distributor,Credit Card
TXN1272,2024-10-08,October,10,Q4,2024,Chattogram,Metro Trading House,Stationery & Office,Printer Paper,550,9,4.2,4742.1,Retail,Distributor,Nagad
TXN1273,2024-10-08,October,10,Q4,2024,Rajshahi,Meghna Traders,Pharmaceuticals,Vitamin C,30,35,12.2,921.9,Retail,Online,Credit Card
TXN1274,2024-10-08,October,10,Q4,2024,Khulna,Greenfield Distributors,Food & Beverage,Noodles,25,41,7.1,952.23,Retail,Field Agent,Cash
TXN1275,2024-10-08,October,10,Q4,2024,Dhaka,Meghna Traders,Cosmetics & Beauty,Lipstick,150,18,12.4,2365.2,Corporate,In-Store,Credit Card
TXN1276,2024-10-09,October,10,Q4,2024,Sylhet,Surma Trade Co.,Cosmetics & Beauty,Face Cream,250,49,6.3,11478.25,Corporate,Online,Bank Transfer
TXN1277,2024-10-09,October,10,Q4,2024,Rajshahi,Teesta Traders,Home & Furniture,Plastic Chair,600,16,11.6,8486.4,Corporate,Field Agent,Credit Card
TXN1278,2024-10-09,October,10,Q4,2024,Rajshahi,National Suppliers Ltd.,Food & Beverage,Biscuit Pack,120,23,6.3,2586.12,Government,Field Agent,Nagad
TXN1279,2024-10-09,October,10,Q4,2024,Chattogram,Surma Trade Co.,Agro Products,Potato (Sack),1100,35,0.3,38384.5,Retail,Distributor,Cash
TXN1280,2024-10-09,October,10,Q4,2024,Dhaka,Al-Amin Wholesale,Cosmetics & Beauty,Lipstick,150,41,14.4,5264.4,Corporate,In-Store,Credit Card
TXN1281,2024-10-09,October,10,Q4,2024,Barishal,Karnaphuli Goods,Stationery & Office,Calculator,750,41,4.8,29274.0,Wholesale,Online,Cash
TXN1282,2024-10-10,October,10,Q4,2024,Dhaka,Al-Amin Wholesale,Clothing & Textiles,Saree,1200,29,13.3,30171.6,Government,Field Agent,Cash
TXN1283,2024-10-10,October,10,Q4,2024,Chattogram,Karnaphuli Goods,Food & Beverage,Mineral Water,20,47,13.4,814.04,Wholesale,In-Store,bKash
TXN1284,2024-10-10,October,10,Q4,2024,Sylhet,Greenfield Distributors,Stationery & Office,Stapler,350,15,8.6,4798.5,Wholesale,Online,Cash
TXN1285,2024-10-10,October,10,Q4,2024,Rajshahi,Teesta Traders,Home & Furniture,Pillow,350,21,9.2,6673.8,Corporate,Online,bKash
TXN1286,2024-10-10,October,10,Q4,2024,Dhaka,Star Mart BD,Cosmetics & Beauty,Lipstick,150,45,9.3,6122.25,Retail,In-Store,Cash
TXN1287,2024-10-10,October,10,Q4,2024,Khulna,Shovon Brothers Ltd.,Agro Products,Hybrid Seeds,300,12,6.7,3358.8,Retail,Distributor,Cash
TXN1288,2024-10-10,October,10,Q4,2024,Khulna,Al-Amin Wholesale,Home & Furniture,Plastic Chair,600,38,7.4,21112.8,Corporate,Distributor,Bank Transfer
TXN1289,2024-10-10,October,10,Q4,2024,Dhaka,Shovon Brothers Ltd.,Home & Furniture,Pillow,350,23,1.8,7905.1,Government,In-Store,Credit Card
TXN1290,2024-10-10,October,10,Q4,2024,Chattogram,Surma Trade Co.,Home & Furniture,Pillow,350,44,12.2,13521.2,Wholesale,Distributor,Cash
TXN1291,2024-10-10,October,10,Q4,2024,Chattogram,Dhaka General Supplies,Electronics,Rice Cooker,2200,10,7.0,20460.0,Government,In-Store,Credit Card
TXN1292,2024-10-11,October,10,Q4,2024,Dhaka,Bismillah Trading,Food & Beverage,Mineral Water,20,40,11.1,711.2,Corporate,Field Agent,Credit Card
TXN1293,2024-10-11,October,10,Q4,2024,Sylhet,Surma Trade Co.,Cosmetics & Beauty,Talcum Powder,90,11,14.8,843.48,Wholesale,Distributor,Bank Transfer
TXN1294,2024-10-11,October,10,Q4,2024,Barishal,Rahim & Sons Co.,Cosmetics & Beauty,Shampoo,220,14,10.4,2759.68,Retail,In-Store,Credit Card
TXN1295,2024-10-11,October,10,Q4,2024,Rangpur,Bangladesh Agro Depot,Cosmetics & Beauty,Talcum Powder,90,36,0.2,3233.52,Corporate,Field Agent,Nagad
TXN1296,2024-10-11,October,10,Q4,2024,Rajshahi,Karnaphuli Goods,Clothing & Textiles,T-Shirt,450,29,7.1,12123.45,Corporate,Online,Credit Card
TXN1297,2024-10-11,October,10,Q4,2024,Rangpur,Dhaka General Supplies,Clothing & Textiles,Panjabi,950,27,4.0,24624.0,Corporate,Online,Nagad
TXN1298,2024-10-11,October,10,Q4,2024,Chattogram,Al-Amin Wholesale,Clothing & Textiles,Panjabi,950,20,1.8,18658.0,Corporate,Online,Credit Card
TXN1299,2024-10-12,October,10,Q4,2024,Chattogram,Shovon Brothers Ltd.,Stationery & Office,Calculator,750,39,8.2,26851.5,Wholesale,Field Agent,Cash
TXN1300,2024-10-12,October,10,Q4,2024,Barishal,Rupsha Distributors,Cosmetics & Beauty,Hair Oil,180,16,8.0,2649.6,Wholesale,Online,bKash
